dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2024-11-23,TSLA,352.56,341.09,361.53,337.7,339.64,-1.9595959595959596,88472813,30984816744.3686,350.22,2.76,3210059659,3210060000.0,984612778603.14,1131739000000.0
2024-11-22,TSLA,339.64,343.81,347.99,335.28,342.03,-1.1842105263157894,57687809,19722428708.4408,341.88,1.8,3210059659,3210060000.0,948529977171.81,1090264000000.0
2024-11-21,TSLA,342.03,345.0,346.6,334.3,346.0,0.6428571428571428,65515356,22249421747.9608,339.61,2.04,3210059659,3210060000.0,955205017278.52,1097937000000.0
2024-11-20,TSLA,346.0,335.76,347.38,332.75,338.74,-2.8608695652173917,88052438,30190593129.0472,342.87,2.74,3210059659,3210060000.0,966292158552.18,1110680000000.0
2024-11-19,TSLA,338.74,340.73,348.55,330.01,320.72,1.6261682242990654,125469000,42707675227.32,340.38,3.91,3210059659,3210060000.0,946016779734.0,1087375000000.0
2024-11-16,TSLA,320.72,310.57,324.68,309.22,311.18,-0.4537366548042705,113820940,36232046172.6624,318.33,3.55,3210059659,3210060000.0,895691334580.96,1029530600000.0
2024-11-15,TSLA,311.18,327.69,329.98,310.37,330.24,-2.8794788273615635,117760130,37398157278.8843,317.58,3.67,3210059659,3210060000.0,869048369713.12,998906250000.0
2024-11-14,TSLA,330.24,335.85,344.6,322.5,328.49,-1.0918544194107453,124670880,41314457268.9072,331.39,3.88,3210059659,3210060000.0,922278388555.7,1060090000000.0
2024-11-13,TSLA,328.49,342.74,345.84,323.31,350.0,-12.60377358490566,151971440,50821720591.6144,334.42,4.73,3210059659,3210060000.0,917391072724.87,1054472000000.0
2024-11-12,TSLA,350.0,346.3,358.64,336.0,321.22,-2.456910569105691,206894000,71672254651.98,346.42,6.45,3210059659,3210060000.0,977463166165.5,1123521000000.0
2024-11-09,TSLA,321.22,299.14,328.71,297.66,296.91,-0.08593750000000011,202162750,64016543062.7375,316.66,6.3,3210059659,3210060000.0,897087710532.62,1031136000000.0
2024-11-08,TSLA,296.91,288.89,299.75,285.52,288.53,-0.6459096459096458,115289190,34081804182.5028,295.62,3.59,3210059659,3210060000.0,829195744197.56,953098600000.0
2024-11-07,TSLA,288.53,284.67,289.59,275.62,251.44,4.086206896551724,163123940,46533573581.4516,285.27,5.08,3210059659,3210060000.0,805792790450.36,926198600000.0
2024-11-06,TSLA,251.44,247.34,255.28,246.21,242.84,-0.76,65853125,16611115588.8438,252.24,2.05,3210059659,3210060000.0,702209566500.81,807137440000.0
2024-11-05,TSLA,242.84,244.56,248.9,238.88,248.98,-1.6977401129943503,68204375,16656115393.9375,244.21,2.12,3210059659,3210060000.0,678191872204.66,779531000000.0
2024-11-02,TSLA,248.98,252.04,254.0,246.63,249.85,-0.8582995951417004,57544758,14386131955.242,250.0,1.79,3210059659,3210060000.0,695339368891.1,799240320000.0
2024-11-01,TSLA,249.85,257.99,259.75,249.25,257.55,7.5428571428571445,66575313,16818362090.5608,252.62,2.07,3210059659,3210060000.0,697769090974.52,802033500000.0
2024-10-31,TSLA,257.55,258.03,263.35,255.82,259.52,-0.745819397993311,53993575,14064166505.509,260.48,1.68,3210059659,3210060000.0,719273392340.24,826751000000.0
2024-10-30,TSLA,259.52,264.51,264.98,255.51,262.51,0.4999999999999998,80521750,20894470540.5275,259.49,2.51,3210059659,3210060000.0,724775029807.24,833074630000.0
2024-10-29,TSLA,262.51,270.0,273.54,262.24,269.19,1.1754385964912282,107653630,28894460364.623,268.4,3.35,3210059659,3210060000.0,733125330070.68,842673000000.0
2024-10-26,TSLA,269.19,256.01,269.49,255.32,260.48,-2.346774193548387,161611940,43001520757.5884,266.08,5.03,3210059659,3210060000.0,751780745219.81,864115750000.0
2024-10-25,TSLA,260.48,244.68,262.12,242.65,213.65,5.562874251497007,204491880,51867015750.2988,253.64,6.4,3194640415,3194640000.0,723961715916.93,832139400000.0
2024-10-24,TSLA,213.65,217.13,218.72,212.11,217.97,-1.0903284671532847,80938875,17396047523.1637,214.93,2.53,3194640415,3194640000.0,593805384458.33,682534600000.0
2024-10-23,TSLA,217.97,217.31,218.22,215.26,218.85,-0.797979797979798,43268743,9383584122.5525,216.87,1.35,3194640415,3194640000.0,605812148787.44,696335070000.0
